station_id,station_name,timestamp,latitude,longitude,elevation_m,temperature_c,pressure_hpa,relative_humidity_pct,pressure_type,is_injected,scenario_id,scenario_type,target_class,fault_type,injection_magnitude
INI0000VIJO,JODHPUR,2023-11-05 12:00:00,26.2511,73.0489,218.5,33.80100688917088,1009.1137103490453,34.541131047135636,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-05 12:00:00,30.3167,78.0333,682.0,25.80100688917088,1009.9137103490452,66.54113104713564,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-05 15:00:00,28.5845,77.2058,214.9,23.231088913245536,1012.6679491924311,81.80384757729337,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-05 15:00:00,26.2511,73.0489,218.5,27.231088913245536,1010.9679491924312,50.80384757729337,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-05 15:00:00,30.3167,78.0333,682.0,21.431088913245535,1012.6679491924311,81.80384757729337,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-05 18:00:00,28.5845,77.2058,214.9,21.028697807033037,1013.5978869674097,89.29366090222908,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-05 18:00:00,26.2511,73.0489,218.5,25.328697807033038,1012.0978869674097,60.29366090222908,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-05 18:00:00,30.3167,78.0333,682.0,19.328697807033038,1013.5978869674097,84.29366090222908,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-05 21:00:00,28.5845,77.2058,214.9,20.08082663378896,1012.3109562092634,90.03286862779036,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-05 21:00:00,26.2511,73.0489,218.5,23.980826633788958,1011.6109562092635,63.032868627790364,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-05 21:00:00,30.3167,78.0333,682.0,18.880826633788956,1013.1109562092635,85.03286862779036,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 00:00:00,28.5845,77.2058,214.9,19.080826633788956,1013.8109562092634,92.03286862779036,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 00:00:00,26.2511,73.0489,218.5,22.180826633788957,1011.8109562092634,65.03286862779036,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 00:00:00,30.3167,78.0333,682.0,17.980826633788958,1013.8109562092634,87.03286862779036,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 03:00:00,28.5845,77.2058,214.9,19.728697807033036,1015.7978869674098,92.29366090222908,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 03:00:00,26.2511,73.0489,218.5,24.92869780703304,1013.9978869674096,50.29366090222908,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 03:00:00,30.3167,78.0333,682.0,19.728697807033036,1015.4978869674096,80.29366090222908,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 06:00:00,28.5845,77.2058,214.9,31.231088913245536,1014.7679491924312,41.80384757729337,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 06:00:00,26.2511,73.0489,218.5,34.231088913245536,1013.4679491924312,28.803847577293368,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 06:00:00,30.3167,78.0333,682.0,28.731088913245536,1011.8679491924312,48.80384757729337,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 09:00:00,28.5845,77.2058,214.9,33.40100688917088,1012.5137103490453,30.541131047135632,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 09:00:00,26.2511,73.0489,218.5,36.60100688917088,1011.0137103490453,22.541131047135632,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 09:00:00,30.3167,78.0333,682.0,29.80100688917088,1010.8137103490452,46.541131047135636,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 12:00:00,28.5845,77.2058,214.9,28.657248383023656,1011.9244294954151,58.47328848624516,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 12:00:00,26.2511,73.0489,218.5,32.85724838302366,1010.5244294954151,34.47328848624516,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 12:00:00,30.3167,78.0333,682.0,25.657248383023656,1011.624429495415,66.47328848624517,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 15:00:00,28.5845,77.2058,214.9,22.0235782507653,1014.4865267138483,81.5595801415452,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 15:00:00,26.2511,73.0489,218.5,25.1235782507653,1013.2865267138484,56.5595801415452,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 15:00:00,30.3167,78.0333,682.0,20.0235782507653,1014.3865267138484,84.5595801415452,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 18:00:00,,,,,,,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 18:00:00,26.2511,73.0489,218.5,23.127690917862157,1014.2841766183645,64.75252985509344,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 18:00:00,,,,,,,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIDD,SAFDARJUNG,2023-11-06 21:00:00,28.5845,77.2058,214.9,18.0,1015.2,94.0,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INI0000VIJO,JODHPUR,2023-11-06 21:00:00,26.2511,73.0489,218.5,21.5,1014.2,70.0,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
INM00042111,DEHRADUN,2023-11-06 21:00:00,30.3167,78.0333,682.0,14.8,1015.6,94.0,sea_level_pressure,True,GENUINE_REGIONAL_001,genuine_regional_event,likely_genuine_event,none,3.5
